customer_id,age,income_band,credit_score,customer_since,home_country,risk_segment
CUST-67396,37,High,707,2021-02-04,India,Low
CUST-73620,24,Medium,561,2021-04-29,Singapore,Medium
CUST-91955,57,Medium,550,2016-05-08,USA,Medium
CUST-49977,30,Medium,719,2021-05-20,India,Low
CUST-40539,61,High,888,2017-07-05,UK,Low
CUST-93451,38,Medium,629,2022-09-22,India,Medium
CUST-76535,37,Medium,636,2022-04-18,UAE,Medium
CUST-14475,47,Medium,557,2017-03-10,India,Medium
CUST-17544,29,High,777,2020-03-02,UK,Low
CUST-28623,29,Medium,602,2018-04-18,USA,Medium
CUST-94000,18,Medium,735,2024-05-06,USA,Low
CUST-59737,59,Low,532,2024-09-17,India,High
CUST-73931,40,Low,434,2020-08-11,UK,High
CUST-66941,55,High,867,2022-04-16,India,Low
CUST-63902,34,Medium,697,2018-04-15,India,Medium
CUST-97328,55,Low,425,2019-04-26,India,High
CUST-56238,36,High,727,2016-05-15,India,Low
CUST-89772,29,Medium,628,2019-07-26,India,Medium
CUST-21150,38,Medium,564,2016-02-25,India,Medium
CUST-70330,21,Medium,738,2022-06-18,India,Low
CUST-65678,49,Medium,714,2024-10-01,India,Low
CUST-59720,55,Medium,663,2016-01-16,UK,Medium
CUST-61179,35,Medium,615,2018-09-04,India,Medium
CUST-57681,52,Low,503,2023-05-09,Singapore,High
CUST-44570,24,Low,408,2020-06-30,UAE,High
CUST-14669,21,Low,355,2016-04-07,USA,High
CUST-75272,69,High,840,2022-05-28,India,Low
CUST-55186,28,Medium,659,2016-09-16,India,Medium
CUST-79710,18,Low,520,2020-12-26,India,High
CUST-37583,41,Low,496,2023-01-05,India,High
CUST-86674,23,Medium,748,2021-10-14,India,Low
CUST-95334,26,Low,474,2016-09-03,India,High
CUST-72149,69,Low,432,2022-08-12,India,High
CUST-85009,58,Medium,693,2023-02-28,India,Medium
CUST-17926,61,Low,570,2022-06-14,India,Medium
CUST-79630,42,Low,375,2017-12-13,India,High
CUST-94999,49,Medium,604,2024-07-21,India,Medium
CUST-50904,52,Low,529,2018-01-09,UAE,High
CUST-97333,64,Low,370,2016-06-19,India,High
CUST-47730,38,Low,375,2017-07-02,India,High
CUST-31459,29,Low,378,2022-08-16,UAE,High
CUST-12711,35,Medium,569,2019-01-11,India,Medium
CUST-28942,20,Medium,675,2019-08-26,India,Medium
CUST-42737,41,High,881,2019-09-04,India,Low
CUST-88683,58,Low,449,2020-04-26,India,High
CUST-78440,69,High,763,2024-03-29,India,Low
CUST-54794,35,Medium,580,2018-05-10,UK,Medium
CUST-64150,53,Low,550,2016-09-09,UAE,Medium
CUST-80148,38,Low,565,2020-06-02,India,Medium
CUST-53873,40,Low,568,2019-01-25,India,Medium
CUST-61792,30,High,750,2018-10-18,UAE,Low
CUST-79897,36,Low,389,2022-07-24,India,High
CUST-99787,46,Medium,724,2021-11-12,India,Low
CUST-55671,49,Low,450,2019-11-10,India,High
CUST-58339,38,Medium,660,2017-08-02,India,Medium
CUST-12404,61,Medium,723,2023-03-05,India,Low
CUST-11830,53,Low,395,2022-01-09,India,High
CUST-71007,37,Low,536,2017-11-30,Singapore,High
CUST-83191,49,Low,402,2022-03-16,India,High
CUST-56679,68,Medium,641,2019-07-01,India,Medium
CUST-34575,63,Low,522,2018-04-11,India,High
CUST-37147,22,Low,508,2018-02-27,India,High
CUST-38984,56,Low,579,2018-03-26,India,Medium
CUST-97392,68,Medium,606,2017-07-14,India,Medium
CUST-74292,21,Low,330,2022-01-01,UAE,High
CUST-59680,66,Low,471,2019-12-02,India,High
CUST-61676,37,Medium,561,2018-02-15,UK,Medium
CUST-37105,47,Medium,559,2021-11-15,India,Medium
CUST-10893,54,Medium,566,2020-03-25,India,Medium
CUST-46933,33,Low,414,2019-12-08,India,High
CUST-71784,33,Medium,589,2021-06-07,India,Medium
CUST-15477,24,High,792,2017-08-14,India,Low
CUST-95834,20,Low,310,2020-09-20,USA,High
CUST-76150,67,Medium,594,2022-05-08,UK,Medium
CUST-53180,32,High,866,2018-06-13,India,Low
CUST-78548,57,Low,544,2020-01-21,India,High
CUST-83596,18,High,828,2018-04-30,India,Low
CUST-36176,24,Low,328,2022-09-13,UAE,High
CUST-43804,46,High,856,2017-01-22,India,Low
CUST-41379,19,Low,395,2020-07-29,India,High
CUST-26269,58,High,736,2024-08-25,Singapore,Low
CUST-43263,50,Medium,619,2018-11-01,USA,Medium
CUST-66001,36,High,797,2020-02-27,India,Low
CUST-36111,34,Low,368,2022-11-28,UAE,High
CUST-79610,19,High,851,2019-10-07,India,Low
CUST-53120,64,Low,364,2017-11-23,India,High
CUST-31469,38,High,766,2016-03-31,India,Low
CUST-66570,68,Low,346,2016-01-30,Singapore,High
CUST-94846,66,Medium,573,2015-12-29,India,Medium
CUST-42343,51,High,867,2023-08-31,USA,Low
CUST-22396,57,Medium,682,2017-08-25,USA,Medium
CUST-20944,59,Low,459,2017-05-06,India,High
CUST-52881,68,Medium,724,2022-08-12,India,Low
CUST-93676,60,Medium,745,2016-02-26,USA,Low
CUST-66457,39,Low,518,2021-01-19,India,High
CUST-68584,56,Medium,670,2017-03-18,USA,Medium
CUST-90366,41,High,714,2017-09-10,India,Low
CUST-16627,50,Medium,701,2020-07-18,India,Low
CUST-43653,36,Medium,718,2018-09-23,India,Low
CUST-65112,33,Low,578,2021-09-19,India,Medium
CUST-32323,53,Medium,624,2017-05-03,India,Medium
CUST-34872,38,Medium,620,2021-06-24,USA,Medium
CUST-95501,44,High,881,2016-09-01,India,Low
CUST-30600,52,Medium,599,2017-12-17,India,Medium
CUST-25719,26,Medium,553,2018-09-23,India,Medium
CUST-15833,45,Low,350,2016-09-29,UAE,High
CUST-23050,24,High,890,2017-03-30,India,Low
CUST-66262,63,Medium,622,2017-12-28,UAE,Medium
CUST-37118,23,Low,547,2020-01-01,USA,High
CUST-63841,30,Medium,629,2017-07-08,India,Medium
CUST-69804,25,Low,579,2022-12-11,India,Medium
CUST-62987,40,Medium,664,2022-07-27,India,Medium
CUST-35207,35,Medium,666,2017-05-17,India,Medium
CUST-22483,42,Medium,701,2022-12-18,India,Low
CUST-96077,59,Medium,711,2016-05-13,India,Low
CUST-68089,44,Low,438,2023-12-22,India,High
CUST-30797,37,Medium,577,2016-12-06,India,Medium
CUST-22827,18,Medium,600,2016-06-11,USA,Medium
CUST-85912,26,Medium,731,2019-03-07,India,Low
CUST-87851,67,High,832,2024-02-07,India,Low
CUST-45810,52,Medium,592,2021-09-26,UAE,Medium
CUST-57085,18,Low,490,2022-02-11,UK,High
CUST-60221,43,Low,403,2017-04-11,India,High
CUST-46185,60,Medium,616,2017-07-06,India,Medium
CUST-99118,58,Low,319,2022-05-26,India,High
CUST-26192,25,Low,429,2022-03-27,Singapore,High
CUST-98343,38,Low,433,2017-05-02,India,High
CUST-47852,63,High,807,2018-07-08,UAE,Low
CUST-90315,53,Medium,687,2019-02-06,USA,Medium
CUST-66381,50,Medium,643,2023-01-17,India,Medium
CUST-68722,23,High,777,2017-03-19,India,Low
CUST-59523,41,Low,564,2017-11-21,India,Medium
CUST-56995,30,High,880,2017-11-04,Singapore,Low
CUST-38662,40,High,871,2018-06-09,India,Low
CUST-29506,56,Low,405,2020-09-13,India,High
CUST-87855,22,Low,313,2021-09-23,UK,High
CUST-82818,44,Low,468,2023-03-28,USA,High
CUST-43030,68,Medium,557,2021-08-11,India,Medium
CUST-86901,57,Low,422,2016-01-25,India,High
CUST-96419,28,Medium,701,2024-06-30,India,Low
CUST-70097,35,Low,302,2016-02-25,India,High
CUST-86111,55,Medium,678,2016-12-03,USA,Medium
CUST-36115,53,High,710,2019-02-11,USA,Low
CUST-99546,21,Low,483,2018-11-15,UAE,High
CUST-42876,24,High,840,2018-04-03,India,Low
CUST-37548,18,Medium,690,2016-11-21,India,Medium
CUST-39899,42,Medium,710,2017-01-11,India,Low
CUST-94499,51,Low,329,2022-07-19,India,High
CUST-80399,35,Medium,615,2024-03-07,USA,Medium
CUST-75650,44,High,762,2020-10-14,USA,Low
CUST-44816,18,Medium,623,2021-04-19,USA,Medium
CUST-97202,32,Low,578,2017-06-25,India,Medium
CUST-72561,42,Low,343,2019-02-08,USA,High
CUST-65540,43,High,868,2022-07-13,India,Low
CUST-76310,24,Low,371,2018-07-14,USA,High
CUST-72528,33,Medium,594,2020-06-17,India,Medium
CUST-61406,64,Low,329,2020-02-04,India,High
CUST-28252,65,Medium,728,2024-02-18,USA,Low
CUST-40375,23,Low,437,2023-08-26,India,High
CUST-59692,53,Medium,683,2022-12-29,UAE,Medium
CUST-31639,23,Low,388,2020-01-02,India,High
CUST-36398,20,Medium,659,2016-11-08,USA,Medium
CUST-81058,56,Low,417,2020-07-04,USA,High
CUST-77972,67,Low,329,2023-12-27,USA,High
CUST-81198,34,Medium,706,2022-04-28,USA,Low
CUST-29434,55,High,709,2022-01-01,UK,Low
CUST-25104,40,Low,377,2021-03-09,India,High
CUST-53818,69,Medium,724,2016-11-05,India,Low
CUST-60243,24,High,736,2020-10-24,UAE,Low
CUST-28019,55,Low,514,2023-06-07,India,High
CUST-78851,63,Low,423,2020-11-20,USA,High
CUST-69096,53,Low,334,2024-06-07,India,High
CUST-11698,50,Low,553,2020-10-27,UK,Medium
CUST-11603,30,Low,532,2017-02-24,India,High
CUST-41528,45,Medium,645,2022-12-31,UK,Medium
CUST-92177,18,Low,424,2018-01-06,India,High
CUST-77836,27,Low,413,2017-09-26,USA,High
CUST-46246,39,Low,444,2020-03-08,UK,High
CUST-79883,55,Low,433,2021-02-18,India,High
CUST-93709,62,Low,392,2020-11-28,India,High
CUST-39289,56,Medium,630,2023-10-05,India,Medium
CUST-91587,25,Low,446,2017-02-24,Singapore,High
CUST-73944,26,High,761,2017-03-29,Singapore,Low
CUST-59250,68,Medium,730,2024-08-04,UAE,Low
CUST-63699,36,Medium,575,2020-10-16,India,Medium
CUST-10945,28,Medium,712,2022-06-09,UK,Low
CUST-10104,51,Medium,645,2021-11-04,India,Medium
CUST-61841,50,Medium,632,2016-01-12,USA,Medium
CUST-39881,59,High,842,2019-04-18,India,Low
CUST-92149,65,Low,384,2017-05-01,India,High
CUST-90617,18,Medium,699,2024-10-30,India,Medium
CUST-21049,58,Medium,610,2023-03-02,India,Medium
CUST-20587,22,Low,468,2018-01-06,India,High
CUST-38438,43,High,788,2024-09-02,India,Low
CUST-32149,66,Low,314,2018-03-16,India,High
CUST-34219,58,Low,353,2019-11-27,India,High
CUST-37130,21,High,765,2023-02-08,India,Low
CUST-29624,52,Low,437,2022-11-03,India,High
CUST-20023,42,Medium,651,2023-01-08,USA,Medium
CUST-76505,68,Medium,687,2020-12-06,India,Medium
CUST-10805,49,Medium,610,2022-09-16,UK,Medium
CUST-17457,34,Medium,673,2018-12-20,India,Medium
CUST-99936,29,Low,527,2018-10-25,India,High
CUST-49145,61,Medium,571,2023-03-11,UAE,Medium
CUST-93635,67,Medium,604,2023-05-12,India,Medium
CUST-10344,39,Low,559,2021-07-29,India,Medium
CUST-66096,65,Medium,737,2022-03-27,India,Low
CUST-39324,25,Medium,600,2024-03-06,USA,Medium
CUST-12003,61,Low,585,2021-12-27,India,Medium
CUST-28933,40,Medium,701,2023-12-23,UK,Low
CUST-56499,42,Low,545,2023-10-22,India,High
CUST-30004,39,Medium,586,2018-05-20,India,Medium
CUST-62909,66,Low,575,2023-07-03,India,Medium
CUST-96192,69,Medium,599,2017-03-02,India,Medium
CUST-23552,67,Low,371,2016-01-07,UAE,High
CUST-44829,35,Low,379,2018-05-30,USA,High
CUST-94109,51,Low,324,2016-10-08,UAE,High
CUST-35652,45,Medium,743,2020-12-19,India,Low
CUST-46561,29,Low,335,2016-07-20,USA,High
CUST-84909,40,Medium,686,2021-11-04,UAE,Medium
CUST-11615,26,Low,544,2023-06-24,India,High
CUST-14259,20,High,788,2016-12-22,India,Low
CUST-62884,67,Low,446,2019-07-05,India,High
CUST-55387,53,Low,531,2018-08-07,India,High
CUST-33805,33,Low,454,2022-05-05,India,High
CUST-18593,45,Medium,562,2020-07-29,India,Medium
CUST-65592,31,Medium,747,2018-10-22,UAE,Low
CUST-51674,45,Medium,701,2021-11-23,India,Low
CUST-43662,39,Medium,607,2016-11-06,India,Medium
CUST-79335,65,High,705,2017-04-16,India,Low
CUST-97539,19,Medium,584,2019-04-29,India,Medium
CUST-68006,42,High,817,2016-02-14,India,Low
CUST-24200,32,High,795,2020-08-23,UK,Low
CUST-12311,28,High,824,2016-10-10,India,Low
CUST-13290,50,Low,584,2016-04-16,India,Medium
CUST-63603,19,Medium,601,2023-06-10,India,Medium
CUST-43484,42,High,889,2023-10-03,UK,Low
CUST-54465,23,Medium,669,2022-10-16,UK,Medium
CUST-16566,58,Low,343,2019-05-03,India,High
CUST-40749,37,Low,466,2022-05-14,India,High
CUST-98241,55,Low,538,2021-11-27,UAE,High
CUST-35918,60,Low,431,2023-08-26,India,High
CUST-97350,41,Medium,687,2020-02-21,USA,Medium
CUST-37221,23,Medium,593,2018-02-03,India,Medium
CUST-89050,50,Low,452,2022-10-08,India,High
CUST-69977,32,Medium,707,2019-10-31,USA,Low
CUST-30879,21,Medium,552,2022-07-21,USA,Medium
CUST-54401,53,Low,569,2019-11-03,India,Medium
CUST-19754,20,Medium,593,2017-01-29,UAE,Medium
CUST-40776,65,Medium,667,2021-11-03,USA,Medium
CUST-79409,66,High,703,2017-02-10,USA,Low
CUST-50912,34,High,885,2020-07-25,India,Low
CUST-60630,44,Low,321,2016-06-17,India,High
CUST-18006,60,Medium,565,2021-11-10,UAE,Medium
CUST-79482,46,Low,370,2022-03-18,USA,High
CUST-39422,45,Medium,698,2020-04-29,USA,Medium
CUST-60073,52,Low,434,2018-11-26,USA,High
CUST-98353,54,Medium,685,2024-01-02,USA,Medium
CUST-48383,35,Medium,616,2021-04-21,USA,Medium
CUST-90299,55,Medium,659,2019-04-24,UAE,Medium
CUST-52798,39,Low,406,2019-11-04,Singapore,High
CUST-22042,56,Low,590,2024-02-11,India,Medium
CUST-27695,48,Low,563,2018-07-07,USA,Medium
CUST-99182,48,Medium,690,2016-02-25,India,Medium
CUST-35038,34,High,819,2016-06-30,India,Low
CUST-39102,22,High,869,2022-04-27,India,Low
CUST-14817,43,Medium,564,2019-05-09,India,Medium
CUST-31618,50,High,890,2023-04-20,USA,Low
CUST-35137,19,Low,335,2019-03-05,India,High
CUST-35753,19,Low,433,2020-02-04,India,High
CUST-21340,41,Medium,579,2024-09-22,India,Medium
CUST-96277,44,Low,417,2016-09-21,India,High
CUST-83001,55,Medium,661,2022-10-31,India,Medium
CUST-43762,20,Low,312,2019-02-13,India,High
CUST-94515,58,Medium,629,2020-01-05,India,Medium
CUST-70220,59,Low,448,2021-09-21,USA,High
CUST-92942,32,Low,540,2020-01-03,India,High
CUST-45668,60,High,791,2022-03-17,India,Low
CUST-32201,32,Medium,735,2024-06-28,USA,Low
CUST-28468,65,Low,368,2024-05-20,India,High
CUST-42711,23,Medium,654,2018-10-20,UK,Medium
CUST-13629,68,Medium,722,2021-07-28,Singapore,Low
CUST-24838,69,Medium,606,2016-07-31,India,Medium
CUST-86179,30,Low,315,2016-08-28,India,High
CUST-59777,57,High,821,2022-12-14,India,Low
CUST-69512,67,Low,580,2022-09-29,UK,Medium
CUST-85237,48,Medium,635,2018-05-07,UK,Medium
CUST-66509,34,Medium,642,2020-09-15,UAE,Medium
CUST-79022,68,Low,412,2022-04-27,USA,High
CUST-91584,43,High,872,2019-04-19,India,Low
CUST-14408,54,High,770,2018-06-12,India,Low
CUST-43515,18,High,872,2024-08-08,India,Low
CUST-78311,23,Low,582,2022-12-25,India,Medium
CUST-75298,53,Low,516,2020-07-18,UK,High
CUST-63770,65,Low,453,2020-12-04,India,High
CUST-40960,63,Medium,624,2021-09-04,India,Medium
CUST-89489,40,Medium,575,2018-03-15,India,Medium
CUST-37617,44,Medium,675,2021-04-25,India,Medium
CUST-90652,67,Medium,575,2024-09-24,UAE,Medium
CUST-56075,62,Medium,712,2018-10-12,India,Low
CUST-55509,54,Medium,719,2019-01-04,India,Low
CUST-64130,62,Medium,624,2019-07-22,UK,Medium
CUST-62269,35,Low,508,2024-03-20,India,High
CUST-49861,53,Low,571,2019-06-27,UAE,Medium
CUST-57734,61,Low,449,2018-04-29,UAE,High
CUST-45566,63,Low,538,2024-05-18,USA,High
CUST-23206,56,Low,593,2024-12-14,Singapore,Medium
CUST-68652,34,Low,508,2020-04-07,UK,High
CUST-84487,59,Medium,570,2022-04-02,Singapore,Medium
CUST-76127,22,Low,449,2017-05-25,India,High
CUST-44840,43,Low,311,2017-03-28,India,High
CUST-76475,47,Low,586,2024-07-25,USA,Medium
CUST-14618,44,High,740,2017-04-27,India,Low
CUST-16820,27,Medium,748,2019-12-14,India,Low
CUST-80965,53,Low,490,2021-04-20,India,High
CUST-35940,54,Low,306,2020-10-03,India,High
CUST-10469,69,Medium,650,2017-02-17,India,Medium
CUST-74653,24,Low,425,2017-06-29,India,High
CUST-80125,43,Low,344,2024-03-21,India,High
CUST-11872,53,Medium,612,2020-05-25,UK,Medium
CUST-49061,19,Medium,666,2016-11-23,India,Medium
CUST-33897,66,High,774,2024-01-20,India,Low
CUST-70467,41,Low,378,2023-06-08,India,High
CUST-55475,36,Medium,725,2018-12-26,India,Low
CUST-70656,18,Low,341,2023-10-16,India,High
CUST-45805,26,Low,395,2016-04-28,India,High
CUST-82047,54,Medium,747,2023-10-23,USA,Low
CUST-89175,57,Medium,592,2019-10-22,UAE,Medium
CUST-29883,63,Medium,550,2023-06-13,India,Medium
CUST-39037,40,Low,428,2021-04-29,Singapore,High
CUST-96310,61,High,889,2023-01-10,India,Low
CUST-42040,48,Low,438,2018-01-13,India,High
CUST-40874,24,Low,338,2022-03-06,USA,High
CUST-84132,44,Medium,672,2016-07-25,India,Medium
CUST-63163,41,Medium,555,2017-01-24,Singapore,Medium
CUST-23715,22,Low,535,2019-03-19,India,High
CUST-22096,65,Low,371,2018-11-11,India,High
CUST-35903,22,Low,458,2021-09-30,India,High
CUST-17669,23,High,779,2018-07-04,USA,Low
CUST-55151,25,Medium,581,2023-06-27,UAE,Medium
CUST-39542,20,Low,507,2021-01-28,India,High
CUST-18357,30,Low,586,2022-11-20,India,Medium
CUST-85933,50,Low,513,2017-08-25,India,High
CUST-51271,42,Low,386,2022-06-30,India,High
CUST-38362,26,Low,314,2018-02-18,India,High
CUST-11893,64,Medium,634,2017-08-15,India,Medium
CUST-76048,20,Medium,563,2019-02-10,India,Medium
CUST-30920,37,Medium,701,2017-03-24,India,Low
CUST-14617,45,Low,458,2022-04-17,USA,High
CUST-53192,47,Low,316,2018-02-01,India,High
CUST-26405,60,Low,526,2017-11-09,USA,High
CUST-49352,28,High,861,2021-03-31,India,Low
CUST-74457,60,High,873,2024-03-06,USA,Low
CUST-73068,45,Medium,693,2021-01-08,India,Medium
CUST-54648,57,Medium,575,2024-07-27,India,Medium
CUST-54316,61,Low,476,2018-04-01,India,High
CUST-32516,55,Low,378,2023-03-05,India,High
CUST-81803,33,Low,565,2024-12-08,India,Medium
CUST-39429,25,High,780,2020-05-17,India,Low
CUST-63418,25,Medium,714,2024-05-12,India,Low
CUST-78012,41,Medium,575,2023-05-12,India,Medium
CUST-26054,48,Low,314,2024-06-28,UK,High
CUST-88205,66,Medium,574,2021-08-10,India,Medium
CUST-12744,53,High,874,2021-08-31,Singapore,Low
CUST-82564,38,Low,470,2021-08-03,India,High
CUST-58747,34,Low,439,2018-06-24,Singapore,High
CUST-16341,54,Low,488,2018-02-14,India,High
CUST-73528,42,Medium,745,2016-01-12,India,Low
CUST-30609,50,Low,448,2022-11-05,UK,High
CUST-55904,18,Low,386,2024-09-08,India,High
CUST-56180,60,Medium,590,2017-09-23,India,Medium
CUST-51888,62,Low,558,2019-09-30,India,Medium
CUST-25664,26,Medium,743,2016-06-05,India,Low
CUST-61140,45,High,808,2019-11-06,India,Low
CUST-39133,56,Low,326,2020-03-23,India,High
CUST-92654,59,Low,480,2017-03-20,India,High
CUST-48282,25,Medium,646,2021-03-31,USA,Medium
CUST-83329,35,Medium,574,2022-06-23,India,Medium
CUST-37550,52,Medium,711,2019-11-06,UAE,Low
CUST-99223,30,Medium,590,2017-09-05,India,Medium
CUST-96164,40,High,701,2019-02-26,India,Low
CUST-13849,31,Medium,734,2024-12-19,USA,Low
CUST-45580,18,Medium,598,2018-12-08,UAE,Medium
CUST-80334,32,Low,404,2016-12-29,India,High
CUST-27507,59,High,880,2021-04-16,UK,Low
CUST-35925,23,Low,517,2024-06-19,Singapore,High
CUST-24836,62,Medium,685,2016-02-24,India,Medium
CUST-73087,41,Medium,702,2017-04-22,India,Low
CUST-46986,44,Medium,732,2024-05-03,USA,Low
CUST-42919,36,Low,304,2022-04-07,India,High
CUST-35853,41,Low,523,2017-05-31,UK,High
CUST-10937,31,Low,444,2017-10-30,USA,High
CUST-29631,68,Low,394,2019-01-27,UK,High
CUST-11242,28,Low,391,2020-11-24,USA,High
CUST-80968,25,High,867,2020-07-27,India,Low
CUST-77507,40,Low,599,2021-05-10,India,Medium
CUST-11290,67,Low,544,2022-08-06,India,High
CUST-27072,56,High,820,2022-03-12,India,Low
CUST-13103,20,Low,526,2022-12-22,India,High
CUST-13687,48,Medium,744,2016-05-15,USA,Low
CUST-35939,64,Low,571,2020-10-01,India,Medium
CUST-68063,32,Medium,679,2021-07-08,India,Medium
CUST-33810,47,Low,367,2019-10-20,India,High
CUST-44208,49,Low,556,2019-11-17,Singapore,Medium
CUST-78019,36,Medium,573,2023-01-09,India,Medium
CUST-10079,42,Medium,555,2017-07-27,Singapore,Medium
CUST-68010,54,Medium,560,2018-05-20,UAE,Medium
CUST-80266,18,High,874,2018-08-19,UAE,Low
CUST-83566,40,Low,551,2018-12-21,India,Medium
CUST-98612,67,High,898,2017-05-25,India,Low
CUST-40707,42,Low,529,2023-08-04,India,High
CUST-73730,54,High,751,2018-02-24,USA,Low
CUST-42444,53,Low,524,2019-12-17,USA,High
CUST-59941,41,Medium,642,2021-08-26,UK,Medium
CUST-99423,18,High,732,2021-04-05,India,Low
CUST-75656,45,Low,578,2017-05-13,UK,Medium
CUST-63562,66,Medium,576,2020-08-22,UK,Medium
CUST-35354,21,Low,312,2019-11-01,India,High
CUST-81761,37,High,704,2017-06-07,India,Low
CUST-14065,19,Low,387,2018-10-12,India,High
CUST-84877,33,Low,504,2018-01-04,UAE,High
CUST-27568,35,Low,401,2019-05-16,USA,High
CUST-91549,65,High,757,2022-12-18,India,Low
CUST-42100,51,Low,505,2018-11-25,USA,High
CUST-65237,43,High,756,2023-06-13,India,Low
CUST-21160,58,High,738,2017-10-01,India,Low
CUST-22826,61,Low,566,2021-10-27,India,Medium
CUST-19660,55,Low,453,2023-09-17,India,High
CUST-10090,29,Medium,563,2021-07-07,UAE,Medium
CUST-13293,42,Low,405,2016-08-30,India,High
CUST-93638,43,Low,432,2018-03-25,India,High
CUST-45410,28,Medium,695,2024-09-17,UAE,Medium
CUST-31495,37,High,770,2017-11-06,India,Low
CUST-77964,21,High,729,2018-08-29,USA,Low
CUST-73872,35,Medium,623,2020-03-30,UAE,Medium
CUST-30457,40,Medium,711,2021-02-13,UK,Low
CUST-20016,54,Low,446,2023-01-12,India,High
CUST-48415,40,Medium,644,2019-08-22,UK,Medium
CUST-80861,43,Low,351,2024-02-11,India,High
CUST-36591,64,Medium,653,2023-06-12,USA,Medium
CUST-87735,58,Low,526,2017-11-15,India,High
CUST-15809,61,Low,483,2020-06-14,USA,High
CUST-46730,68,Low,587,2018-02-19,USA,Medium
CUST-20092,35,Low,598,2024-05-19,India,Medium
CUST-48876,38,Medium,730,2024-04-28,India,Low
CUST-37192,33,Medium,711,2023-03-19,India,Low
CUST-13889,39,Medium,721,2022-08-16,India,Low
CUST-38541,46,Medium,714,2019-05-17,USA,Low
CUST-52157,38,High,858,2016-09-20,India,Low
CUST-14574,67,Medium,563,2020-09-02,USA,Medium
CUST-96665,44,Medium,628,2021-05-25,India,Medium
CUST-46288,33,Medium,675,2020-08-08,India,Medium
CUST-15144,41,Medium,563,2023-03-24,India,Medium
CUST-21598,41,Low,446,2017-10-08,India,High
CUST-21058,19,High,735,2021-11-25,India,Low
CUST-17568,68,Low,316,2022-01-27,UK,High
CUST-90107,39,Medium,729,2015-12-28,India,Low
CUST-28954,38,Low,431,2022-08-23,UAE,High
CUST-88242,32,Medium,589,2024-04-25,India,Medium
CUST-58525,34,Medium,647,2015-12-29,India,Medium
CUST-75567,46,Medium,551,2016-11-17,USA,Medium
CUST-84975,35,Low,442,2023-01-30,USA,High
CUST-63648,25,Medium,649,2024-05-03,Singapore,Medium
CUST-66931,25,Low,349,2020-03-07,India,High
CUST-71825,21,Low,593,2018-12-09,UAE,Medium
CUST-51048,43,High,850,2017-12-11,UK,Low
CUST-12005,48,Medium,601,2018-02-25,India,Medium
CUST-46928,58,Medium,573,2022-09-15,Singapore,Medium
CUST-37394,44,Low,359,2016-02-25,India,High
CUST-11751,51,Low,413,2019-10-16,USA,High
CUST-89766,55,Medium,576,2022-05-25,Singapore,Medium
CUST-15646,52,Medium,607,2016-01-08,India,Medium
CUST-11580,53,High,755,2019-09-14,Singapore,Low
CUST-45160,58,Low,465,2023-02-03,UK,High
