transaction_amount,hours_since_last_txn,fraud_probability,risk_score,risk_category,actual_fraud
1684.96,2.73,0.0,0.0,Low Risk,0
3308.13,7.9,0.0,0.0,Low Risk,0
2629.2,5.31,0.0,0.0,Low Risk,0
939.42,4.78,0.0,0.0,Low Risk,0
97.47,10.47,0.0,0.0,Low Risk,0
2118.15,9.25,0.0,0.0,Low Risk,0
1529.08,18.44,0.0,0.0,Low Risk,0
50.0,0.32,0.0,0.0,Low Risk,0
3061.6,28.08,0.0,0.0,Low Risk,0
1497.26,3.29,0.0,0.0,Low Risk,0
2643.31,4.0,0.0,0.0,Low Risk,0
50.0,18.76,0.0,0.0,Low Risk,0
1691.36,1.72,0.0,0.0,Low Risk,0
93.87,11.13,0.0,0.0,Low Risk,0
2912.29,30.82,0.0,0.0,Low Risk,0
3333.62,2.92,0.0,0.0,Low Risk,0
4426.16,10.45,0.0,0.0,Low Risk,0
1962.13,20.1,0.0,0.0,Low Risk,0
2959.89,0.55,0.0,0.0,Low Risk,0
3767.97,23.61,0.0,0.0,Low Risk,0
833.51,3.57,0.0,0.0,Low Risk,0
2574.15,0.71,0.0,0.0,Low Risk,0
50.0,6.27,0.0,0.0,Low Risk,0
3280.9,1.74,0.0,0.0,Low Risk,0
2810.52,19.71,0.0,0.0,Low Risk,0
1158.48,1.24,0.0,0.0,Low Risk,0
1696.93,10.73,0.0,0.0,Low Risk,0
3035.92,38.66,0.0,0.0,Low Risk,0
2559.73,15.01,0.0,0.0,Low Risk,0
2238.94,4.2,0.0,0.0,Low Risk,0
2616.18,17.45,0.0,0.0,Low Risk,0
2721.74,16.0,0.0,0.0,Low Risk,0
2534.16,54.87,0.0,0.0,Low Risk,0
2660.86,0.89,0.002978723404255319,0.3,Low Risk,0
4904.54,25.08,0.0,0.0,Low Risk,0
2562.36,8.12,0.0,0.0,Low Risk,0
2812.66,16.59,0.0,0.0,Low Risk,0
3058.43,2.0,0.0,0.0,Low Risk,0
4793.86,13.17,0.0,0.0,Low Risk,0
4790.0,7.72,0.0,0.0,Low Risk,0
1429.91,27.1,0.0,0.0,Low Risk,0
1769.69,5.16,0.0,0.0,Low Risk,0
577.13,1.65,0.0,0.0,Low Risk,0
2198.51,16.97,0.0,0.0,Low Risk,0
2536.56,6.97,0.0,0.0,Low Risk,0
2619.03,6.81,0.0,0.0,Low Risk,0
1395.07,14.74,0.0,0.0,Low Risk,0
3220.29,5.83,0.0,0.0,Low Risk,0
24729.02,1.13,0.9991211070692301,99.91,High Risk,1
823.47,36.8,0.0,0.0,Low Risk,0
2620.23,5.1,0.0,0.0,Low Risk,0
4854.28,2.53,0.0,0.0,Low Risk,0
3183.31,3.7,0.0,0.0,Low Risk,0
1942.25,5.7,0.0,0.0,Low Risk,0
50.0,7.44,0.0,0.0,Low Risk,0
2213.96,7.26,0.0,0.0,Low Risk,0
2081.5,8.73,0.0,0.0,Low Risk,0
3842.15,3.9,0.0,0.0,Low Risk,0
3096.41,0.24,0.0,0.0,Low Risk,0
3004.26,9.95,0.0,0.0,Low Risk,0
3070.2,2.92,0.0,0.0,Low Risk,0
4070.11,9.11,0.0,0.0,Low Risk,0
3777.78,14.1,0.0,0.0,Low Risk,0
768.83,12.21,0.0,0.0,Low Risk,0
3192.14,1.8,0.0,0.0,Low Risk,0
3096.09,23.93,0.0,0.0,Low Risk,0
2519.4,6.42,0.0,0.0,Low Risk,0
1887.07,0.49,0.0,0.0,Low Risk,0
1801.81,1.95,0.0,0.0,Low Risk,0
4369.26,0.94,0.0,0.0,Low Risk,0
881.56,0.59,0.0,0.0,Low Risk,0
1883.05,7.3,0.0,0.0,Low Risk,0
50.0,10.17,0.0,0.0,Low Risk,0
1730.56,9.59,0.0,0.0,Low Risk,0
2503.96,2.49,0.0,0.0,Low Risk,0
4836.15,4.66,0.0,0.0,Low Risk,0
925.48,5.33,0.0,0.0,Low Risk,0
1741.09,12.32,0.0,0.0,Low Risk,0
3050.18,6.02,0.0,0.0,Low Risk,0
2843.53,6.64,0.0,0.0,Low Risk,0
1623.31,29.65,0.0,0.0,Low Risk,0
2959.87,24.7,0.0,0.0,Low Risk,0
3189.01,18.92,0.0,0.0,Low Risk,0
1226.4,6.96,0.0,0.0,Low Risk,0
22093.78,0.76,0.9994225721784776,99.94,High Risk,1
3687.58,10.19,0.0,0.0,Low Risk,0
2111.83,2.92,0.0,0.0,Low Risk,0
956.83,17.07,0.0,0.0,Low Risk,0
1579.06,4.77,0.0,0.0,Low Risk,0
2838.9,0.55,0.0,0.0,Low Risk,0
1532.9,10.17,0.0,0.0,Low Risk,0
4064.6,18.46,0.0,0.0,Low Risk,0
1918.61,20.94,0.0,0.0,Low Risk,0
2354.99,1.54,0.0,0.0,Low Risk,0
3217.43,8.06,0.0,0.0,Low Risk,0
1745.12,0.32,0.0,0.0,Low Risk,0
3868.03,7.87,0.0,0.0,Low Risk,0
2284.92,6.55,0.0,0.0,Low Risk,0
2378.45,11.72,0.0,0.0,Low Risk,0
4370.69,2.83,0.0,0.0,Low Risk,0
3610.52,0.95,0.0,0.0,Low Risk,0
2736.37,8.44,0.0,0.0,Low Risk,0
2787.32,3.97,0.0,0.0,Low Risk,0
3338.58,18.24,0.0,0.0,Low Risk,0
4317.27,0.94,0.0,0.0,Low Risk,0
2466.56,3.68,0.0,0.0,Low Risk,0
1349.24,3.95,0.0,0.0,Low Risk,0
2132.67,3.76,0.0,0.0,Low Risk,0
997.12,10.44,0.0,0.0,Low Risk,0
2923.77,3.8,0.0,0.0,Low Risk,0
2086.53,3.17,0.0,0.0,Low Risk,0
1387.89,0.62,0.0,0.0,Low Risk,0
2336.76,0.23,0.0,0.0,Low Risk,0
3188.75,21.6,0.0,0.0,Low Risk,0
3049.87,3.66,0.0,0.0,Low Risk,0
3897.21,2.76,0.0,0.0,Low Risk,0
3291.01,2.3,0.0,0.0,Low Risk,0
1917.47,2.55,0.0,0.0,Low Risk,0
116.09,11.46,0.0,0.0,Low Risk,0
2454.87,8.67,0.0,0.0,Low Risk,0
2604.61,2.38,0.0,0.0,Low Risk,0
3418.44,41.18,0.0,0.0,Low Risk,0
2527.5,9.16,0.0,0.0,Low Risk,0
873.84,8.45,0.0,0.0,Low Risk,0
2761.03,27.81,0.0,0.0,Low Risk,0
2101.24,0.17,0.0,0.0,Low Risk,0
2636.94,6.56,0.0,0.0,Low Risk,0
1447.64,4.04,0.0,0.0,Low Risk,0
3599.6,25.0,0.0,0.0,Low Risk,0
4457.3,0.8,0.0,0.0,Low Risk,0
47330.94,1.41,1.0,100.0,High Risk,1
2509.91,14.6,0.0,0.0,Low Risk,0
555.37,5.87,0.0,0.0,Low Risk,0
3004.77,17.49,0.0,0.0,Low Risk,0
3133.92,44.92,0.0,0.0,Low Risk,0
2572.26,8.2,0.0,0.0,Low Risk,0
3417.16,15.91,0.0,0.0,Low Risk,0
4737.76,18.34,0.0,0.0,Low Risk,0
2878.88,22.01,0.0,0.0,Low Risk,0
5391.41,14.36,0.0,0.0,Low Risk,0
1480.64,3.33,0.0,0.0,Low Risk,0
606.26,11.04,0.0,0.0,Low Risk,0
1044.64,12.89,0.0,0.0,Low Risk,0
3273.85,16.43,0.0,0.0,Low Risk,0
2212.92,6.03,0.0,0.0,Low Risk,0
929.6,0.53,0.0,0.0,Low Risk,0
1733.96,2.72,0.0,0.0,Low Risk,0
1358.6,16.68,0.0,0.0,Low Risk,0
50.0,3.19,0.0,0.0,Low Risk,0
1061.53,28.37,0.0,0.0,Low Risk,0
42093.99,0.54,1.0,100.0,High Risk,1
16123.95,1.15,1.0,100.0,High Risk,1
885.94,14.94,0.0,0.0,Low Risk,0
5081.37,3.85,0.0,0.0,Low Risk,0
1607.58,1.04,0.0030120481927710845,0.3,Low Risk,0
3530.31,0.51,0.0,0.0,Low Risk,0
2084.64,3.49,0.0,0.0,Low Risk,0
2053.13,6.09,0.0,0.0,Low Risk,0
2635.17,1.62,0.0,0.0,Low Risk,0
50.0,5.32,0.0,0.0,Low Risk,0
12598.5,0.14,0.9976203387256017,99.76,High Risk,1
2787.23,0.56,0.0,0.0,Low Risk,0
50.0,17.18,0.0,0.0,Low Risk,0
2168.55,1.49,0.003486792452830188,0.35,Low Risk,0
2900.84,2.55,0.0,0.0,Low Risk,0
2476.59,1.91,0.0,0.0,Low Risk,0
4517.78,6.01,0.0,0.0,Low Risk,0
3057.55,16.67,0.0,0.0,Low Risk,0
4333.33,0.94,0.0,0.0,Low Risk,0
2416.81,14.24,0.0,0.0,Low Risk,0
48547.61,0.88,1.0,100.0,High Risk,1
2461.65,11.42,0.0,0.0,Low Risk,0
3700.1,17.17,0.0,0.0,Low Risk,0
2586.76,19.69,0.0,0.0,Low Risk,0
3384.58,20.91,0.0,0.0,Low Risk,0
1708.49,1.84,0.0,0.0,Low Risk,0
3832.45,1.1,0.002702702702702703,0.27,Low Risk,0
6009.59,11.6,0.0,0.0,Low Risk,0
1569.06,5.09,0.0,0.0,Low Risk,0
2878.23,3.85,0.0,0.0,Low Risk,0
2658.15,22.56,0.0,0.0,Low Risk,0
480.54,0.1,0.029299701798469174,2.93,Low Risk,0
1731.31,4.16,0.0,0.0,Low Risk,0
3608.93,3.13,0.0,0.0,Low Risk,0
548.72,5.64,0.0,0.0,Low Risk,0
2290.08,1.12,0.005918389672902308,0.59,Low Risk,0
3591.19,11.46,0.0,0.0,Low Risk,0
1937.88,26.4,0.0,0.0,Low Risk,0
1209.64,4.6,0.0,0.0,Low Risk,0
2444.15,7.9,0.0,0.0,Low Risk,0
772.3,10.97,0.0,0.0,Low Risk,0
814.28,3.27,0.0,0.0,Low Risk,0
1514.71,13.47,0.0,0.0,Low Risk,0
1355.26,10.17,0.0,0.0,Low Risk,0
2503.22,15.27,0.0,0.0,Low Risk,0
3499.11,0.71,0.0,0.0,Low Risk,0
30070.52,0.68,1.0,100.0,High Risk,1
2392.57,4.18,0.0,0.0,Low Risk,0
1731.56,5.4,0.0,0.0,Low Risk,0
4460.93,4.97,0.0,0.0,Low Risk,0
3813.16,3.67,0.0,0.0,Low Risk,0
3492.68,7.7,0.0,0.0,Low Risk,0
3806.36,1.15,0.0,0.0,Low Risk,0
3185.41,6.37,0.0,0.0,Low Risk,0
2480.62,19.17,0.0,0.0,Low Risk,0
1302.21,13.27,0.0,0.0,Low Risk,0
3405.24,11.66,0.0,0.0,Low Risk,0
3730.73,12.84,0.0,0.0,Low Risk,0
3132.11,3.61,0.0,0.0,Low Risk,0
1937.4,12.16,0.0,0.0,Low Risk,0
2815.42,21.63,0.0,0.0,Low Risk,0
1299.73,13.47,0.0,0.0,Low Risk,0
3151.58,4.85,0.0,0.0,Low Risk,0
3428.69,19.33,0.0,0.0,Low Risk,0
3658.09,2.97,0.0,0.0,Low Risk,0
1383.49,26.68,0.0,0.0,Low Risk,0
4873.79,29.22,0.0,0.0,Low Risk,0
3234.98,4.92,0.0,0.0,Low Risk,0
3688.05,1.73,0.0,0.0,Low Risk,0
4680.04,0.17,0.0031111111111111114,0.31,Low Risk,0
4715.37,3.25,0.0,0.0,Low Risk,0
2339.09,2.35,0.0,0.0,Low Risk,0
155.1,3.65,0.0,0.0,Low Risk,0
2177.53,17.94,0.0,0.0,Low Risk,0
1501.28,7.62,0.0,0.0,Low Risk,0
2035.93,13.99,0.0,0.0,Low Risk,0
2877.58,4.64,0.0,0.0,Low Risk,0
3452.38,11.77,0.0,0.0,Low Risk,0
3630.5,3.45,0.0,0.0,Low Risk,0
3407.27,5.94,0.0,0.0,Low Risk,0
515.08,2.77,0.0,0.0,Low Risk,0
2090.9,4.17,0.0,0.0,Low Risk,0
14982.2,0.52,0.9998005698005699,99.98,High Risk,1
24689.69,0.74,0.9991666666666666,99.92,High Risk,1
2680.5,12.86,0.0,0.0,Low Risk,0
968.48,10.84,0.0,0.0,Low Risk,0
2750.02,3.13,0.0,0.0,Low Risk,0
3568.23,0.1,0.029299701798469174,2.93,Low Risk,0
10130.89,0.3,0.9999029126213592,99.99,High Risk,1
50.0,8.23,0.0,0.0,Low Risk,0
1121.18,0.8,0.0,0.0,Low Risk,0
1873.53,1.84,0.0,0.0,Low Risk,0
2216.9,2.63,0.0,0.0,Low Risk,0
4284.94,14.94,0.0,0.0,Low Risk,0
2302.16,1.96,0.0,0.0,Low Risk,0
1229.72,11.28,0.0,0.0,Low Risk,0
1057.19,11.17,0.0,0.0,Low Risk,0
2090.34,3.96,0.0,0.0,Low Risk,0
50.0,11.31,0.0,0.0,Low Risk,0
2999.09,14.33,0.0,0.0,Low Risk,0
2520.88,27.87,0.0,0.0,Low Risk,0
4351.5,2.34,0.0,0.0,Low Risk,0
3095.95,23.0,0.0,0.0,Low Risk,0
2803.95,32.48,0.0,0.0,Low Risk,0
827.72,4.7,0.0,0.0,Low Risk,0
2462.23,7.22,0.0,0.0,Low Risk,0
3329.49,7.46,0.0,0.0,Low Risk,0
3924.5,0.16,0.0,0.0,Low Risk,0
3936.9,2.71,0.0,0.0,Low Risk,0
2693.38,26.81,0.0,0.0,Low Risk,0
745.38,1.59,0.0,0.0,Low Risk,0
2784.2,12.59,0.0,0.0,Low Risk,0
2938.46,5.35,0.0,0.0,Low Risk,0
3898.19,38.12,0.0,0.0,Low Risk,0
2448.94,3.68,0.0,0.0,Low Risk,0
3723.88,11.32,0.0,0.0,Low Risk,0
3884.26,2.31,0.0,0.0,Low Risk,0
3533.02,19.99,0.0,0.0,Low Risk,0
4873.15,2.08,0.0,0.0,Low Risk,0
2225.27,2.88,0.0,0.0,Low Risk,0
2453.71,3.06,0.0,0.0,Low Risk,0
4366.68,8.17,0.0,0.0,Low Risk,0
2397.99,15.22,0.0,0.0,Low Risk,0
1112.58,2.54,0.0,0.0,Low Risk,0
4971.39,0.25,0.0,0.0,Low Risk,0
5717.58,8.91,0.0,0.0,Low Risk,0
1905.17,9.78,0.0,0.0,Low Risk,0
18328.06,1.44,1.0,100.0,High Risk,1
1906.73,11.95,0.0,0.0,Low Risk,0
2068.43,4.67,0.0,0.0,Low Risk,0
1867.72,2.36,0.0,0.0,Low Risk,0
4249.33,7.98,0.0,0.0,Low Risk,0
952.09,19.33,0.0,0.0,Low Risk,0
4418.6,15.75,0.0,0.0,Low Risk,0
4587.07,7.5,0.0,0.0,Low Risk,0
4223.2,21.18,0.0,0.0,Low Risk,0
3425.69,18.92,0.0,0.0,Low Risk,0
3920.55,16.67,0.0,0.0,Low Risk,0
3415.61,6.11,0.0,0.0,Low Risk,0
2129.22,14.12,0.0,0.0,Low Risk,0
3187.28,11.94,0.0,0.0,Low Risk,0
2300.66,36.36,0.0,0.0,Low Risk,0
2665.74,22.33,0.0,0.0,Low Risk,0
3859.4,22.3,0.0,0.0,Low Risk,0
1168.45,7.06,0.0,0.0,Low Risk,0
3305.26,11.31,0.0,0.0,Low Risk,0
891.12,0.25,0.0,0.0,Low Risk,0
2154.68,26.39,0.0,0.0,Low Risk,0
3629.26,15.54,0.0,0.0,Low Risk,0
4443.28,0.53,0.0,0.0,Low Risk,0
2397.88,6.17,0.0,0.0,Low Risk,0
2402.94,3.66,0.0,0.0,Low Risk,0
2559.68,4.76,0.0,0.0,Low Risk,0
2780.68,25.25,0.0,0.0,Low Risk,0
4570.56,38.14,0.0,0.0,Low Risk,0
393.45,5.19,0.0,0.0,Low Risk,0
4015.43,3.29,0.0,0.0,Low Risk,0
400.48,4.1,0.0,0.0,Low Risk,0
3726.92,13.53,0.0,0.0,Low Risk,0
3059.33,0.07,0.0,0.0,Low Risk,0
4348.02,18.31,0.0,0.0,Low Risk,0
4048.79,7.37,0.0,0.0,Low Risk,0
3666.51,20.6,0.0,0.0,Low Risk,0
1087.56,11.17,0.0,0.0,Low Risk,0
2905.89,15.88,0.0,0.0,Low Risk,0
4031.29,4.05,0.0,0.0,Low Risk,0
4066.73,3.26,0.0,0.0,Low Risk,0
3469.67,2.77,0.0,0.0,Low Risk,0
699.96,11.14,0.0,0.0,Low Risk,0
1410.47,14.61,0.0,0.0,Low Risk,0
3700.6,20.05,0.0,0.0,Low Risk,0
3140.69,18.97,0.0,0.0,Low Risk,0
1195.54,15.31,0.0,0.0,Low Risk,0
2938.78,15.45,0.0,0.0,Low Risk,0
530.45,3.82,0.0,0.0,Low Risk,0
1977.08,0.53,0.0,0.0,Low Risk,0
1630.62,3.51,0.0,0.0,Low Risk,0
1185.52,6.07,0.0,0.0,Low Risk,0
2188.39,12.98,0.0,0.0,Low Risk,0
3785.06,1.59,0.0,0.0,Low Risk,0
2051.47,5.18,0.0,0.0,Low Risk,0
919.48,23.29,0.0,0.0,Low Risk,0
1754.81,17.51,0.0,0.0,Low Risk,0
1969.31,8.61,0.0,0.0,Low Risk,0
1248.31,7.38,0.0,0.0,Low Risk,0
1972.12,3.49,0.0,0.0,Low Risk,0
3004.76,8.76,0.0,0.0,Low Risk,0
2804.71,4.4,0.0,0.0,Low Risk,0
3274.36,0.89,0.002978723404255319,0.3,Low Risk,0
5026.83,35.39,0.0,0.0,Low Risk,0
2612.4,11.94,0.0,0.0,Low Risk,0
3321.81,9.96,0.0,0.0,Low Risk,0
872.57,16.27,0.0,0.0,Low Risk,0
1509.3,0.67,0.0,0.0,Low Risk,0
3208.56,25.37,0.0,0.0,Low Risk,0
1987.12,2.7,0.0,0.0,Low Risk,0
3177.02,7.44,0.0,0.0,Low Risk,0
1440.44,41.41,0.0,0.0,Low Risk,0
31097.48,0.36,1.0,100.0,High Risk,1
2472.32,2.06,0.0,0.0,Low Risk,0
50.0,2.09,0.0,0.0,Low Risk,0
1545.79,6.47,0.0,0.0,Low Risk,0
2546.4,1.74,0.0,0.0,Low Risk,0
3695.14,3.93,0.0,0.0,Low Risk,0
3647.06,12.79,0.0,0.0,Low Risk,0
1860.97,5.09,0.0,0.0,Low Risk,0
31647.34,1.21,0.9994189602446485,99.94,High Risk,1
1147.76,20.51,0.0,0.0,Low Risk,0
3428.05,5.07,0.0,0.0,Low Risk,0
3861.67,38.78,0.0,0.0,Low Risk,0
2259.2,0.12,0.008455272656326212,0.85,Low Risk,0
2497.37,2.45,0.0,0.0,Low Risk,0
4222.47,2.15,0.0,0.0,Low Risk,0
2986.43,8.29,0.0,0.0,Low Risk,0
27222.04,0.11,0.9978154613963297,99.78,High Risk,1
4764.55,9.6,0.0,0.0,Low Risk,0
2162.32,17.31,0.0,0.0,Low Risk,0
184.26,8.7,0.0,0.0,Low Risk,0
3624.79,0.28,0.0,0.0,Low Risk,0
2169.18,14.37,0.0,0.0,Low Risk,0
50.0,75.3,0.0,0.0,Low Risk,0
510.87,50.81,0.0,0.0,Low Risk,0
3824.86,14.81,0.0,0.0,Low Risk,0
2369.73,12.59,0.0,0.0,Low Risk,0
4308.09,8.75,0.0,0.0,Low Risk,0
1054.68,14.08,0.0,0.0,Low Risk,0
2277.27,2.16,0.0,0.0,Low Risk,0
1293.96,1.12,0.005918389672902308,0.59,Low Risk,0
3638.32,4.21,0.0,0.0,Low Risk,0
2532.67,21.97,0.0,0.0,Low Risk,0
5315.75,3.72,0.0,0.0,Low Risk,0
2432.47,8.43,0.0,0.0,Low Risk,0
3875.79,0.56,0.0,0.0,Low Risk,0
2135.1,1.16,0.0,0.0,Low Risk,0
2951.98,2.46,0.0,0.0,Low Risk,0
3958.19,11.82,0.0,0.0,Low Risk,0
1100.28,13.86,0.0,0.0,Low Risk,0
966.24,28.83,0.0,0.0,Low Risk,0
3028.36,3.39,0.0,0.0,Low Risk,0
1547.37,6.75,0.0,0.0,Low Risk,0
44533.75,0.42,0.9994444444444446,99.94,High Risk,1
2257.65,1.3,0.0,0.0,Low Risk,0
1888.08,1.9,0.0,0.0,Low Risk,0
2575.82,1.65,0.0,0.0,Low Risk,0
3641.82,14.19,0.0,0.0,Low Risk,0
3472.69,52.32,0.0,0.0,Low Risk,0
2929.88,22.62,0.0,0.0,Low Risk,0
3063.81,0.71,0.0,0.0,Low Risk,0
4453.99,26.72,0.0,0.0,Low Risk,0
1354.44,9.42,0.0,0.0,Low Risk,0
2565.24,21.64,0.0,0.0,Low Risk,0
45804.41,0.5,1.0,100.0,High Risk,1
1937.69,24.14,0.0,0.0,Low Risk,0
5175.15,1.96,0.0,0.0,Low Risk,0
1816.55,26.23,0.0,0.0,Low Risk,0
1772.46,0.83,0.00202020202020202,0.2,Low Risk,0
530.5,11.02,0.0,0.0,Low Risk,0
272.14,4.59,0.0,0.0,Low Risk,0
3184.46,5.71,0.0,0.0,Low Risk,0
2840.33,0.93,0.0,0.0,Low Risk,0
1780.57,0.94,0.0,0.0,Low Risk,0
1530.69,21.31,0.0,0.0,Low Risk,0
2240.88,6.01,0.0,0.0,Low Risk,0
3704.71,23.31,0.0,0.0,Low Risk,0
3313.87,16.73,0.0,0.0,Low Risk,0
4134.62,3.36,0.0,0.0,Low Risk,0
2229.33,7.84,0.0,0.0,Low Risk,0
2616.84,10.54,0.0,0.0,Low Risk,0
23388.69,0.53,1.0,100.0,High Risk,1
4599.8,33.81,0.0,0.0,Low Risk,0
3693.74,4.81,0.0,0.0,Low Risk,0
3281.07,9.86,0.0,0.0,Low Risk,0
1569.37,13.07,0.0,0.0,Low Risk,0
3724.21,11.94,0.0,0.0,Low Risk,0
654.09,5.86,0.0,0.0,Low Risk,0
2160.67,0.84,0.0,0.0,Low Risk,0
2938.52,2.34,0.0,0.0,Low Risk,0
2571.54,23.7,0.0,0.0,Low Risk,0
2325.41,0.33,0.0,0.0,Low Risk,0
2631.04,6.14,0.0,0.0,Low Risk,0
672.18,4.84,0.0,0.0,Low Risk,0
1534.17,10.36,0.0,0.0,Low Risk,0
3333.56,5.93,0.0,0.0,Low Risk,0
2455.24,28.32,0.0,0.0,Low Risk,0
3115.32,9.4,0.0,0.0,Low Risk,0
3382.31,10.27,0.0,0.0,Low Risk,0
3019.67,26.44,0.0,0.0,Low Risk,0
4494.2,5.4,0.0,0.0,Low Risk,0
2713.04,1.64,0.0,0.0,Low Risk,0
3466.89,11.97,0.0,0.0,Low Risk,0
2261.66,18.36,0.0,0.0,Low Risk,0
1962.91,14.57,0.0,0.0,Low Risk,0
2337.36,5.8,0.0,0.0,Low Risk,0
2895.31,16.02,0.0,0.0,Low Risk,0
3673.18,13.74,0.0,0.0,Low Risk,0
2905.78,4.82,0.0,0.0,Low Risk,0
4705.04,4.77,0.0,0.0,Low Risk,0
2684.52,3.16,0.0,0.0,Low Risk,0
3390.51,10.12,0.0,0.0,Low Risk,0
2240.88,15.81,0.0,0.0,Low Risk,0
852.38,2.21,0.0,0.0,Low Risk,0
507.18,5.3,0.0,0.0,Low Risk,0
579.91,10.86,0.0,0.0,Low Risk,0
579.31,0.82,0.00202020202020202,0.2,Low Risk,0
2404.27,0.94,0.0,0.0,Low Risk,0
2268.41,10.63,0.0,0.0,Low Risk,0
3402.38,6.22,0.0,0.0,Low Risk,0
1377.42,1.16,0.0,0.0,Low Risk,0
2510.06,21.15,0.0,0.0,Low Risk,0
2302.47,0.94,0.0,0.0,Low Risk,0
876.67,12.18,0.0,0.0,Low Risk,0
3035.52,2.68,0.0,0.0,Low Risk,0
2390.92,29.09,0.0,0.0,Low Risk,0
1761.7,13.98,0.0,0.0,Low Risk,0
605.15,15.71,0.0,0.0,Low Risk,0
2963.69,8.63,0.0,0.0,Low Risk,0
2242.85,3.66,0.0,0.0,Low Risk,0
3234.58,85.83,0.0,0.0,Low Risk,0
16371.06,1.25,1.0,100.0,High Risk,1
923.29,16.91,0.0,0.0,Low Risk,0
3380.41,0.94,0.0,0.0,Low Risk,0
4066.96,8.15,0.0,0.0,Low Risk,0
2202.29,1.26,0.0,0.0,Low Risk,0
2971.0,1.47,0.0,0.0,Low Risk,0
1154.7,6.38,0.0,0.0,Low Risk,0
29312.19,0.3,0.9999029126213592,99.99,High Risk,1
3516.39,3.65,0.0,0.0,Low Risk,0
1800.23,3.28,0.0,0.0,Low Risk,0
50.0,1.28,0.0,0.0,Low Risk,0
1165.48,0.79,0.0,0.0,Low Risk,0
4732.46,0.27,0.002890173410404624,0.29,Low Risk,0
2004.14,9.92,0.0,0.0,Low Risk,0
3946.98,1.65,0.0,0.0,Low Risk,0
3160.3,3.29,0.0,0.0,Low Risk,0
3051.55,11.78,0.0,0.0,Low Risk,0
30750.44,1.33,1.0,100.0,High Risk,1
1758.64,1.76,0.0,0.0,Low Risk,0
3072.12,16.68,0.0,0.0,Low Risk,0
2681.08,3.55,0.0,0.0,Low Risk,0
2230.29,20.64,0.0,0.0,Low Risk,0
592.53,20.88,0.0,0.0,Low Risk,0
2365.47,4.67,0.0,0.0,Low Risk,0
2031.59,22.77,0.0,0.0,Low Risk,0
35361.91,1.43,1.0,100.0,High Risk,1
1325.48,10.79,0.0,0.0,Low Risk,0
3747.72,1.14,0.0,0.0,Low Risk,0
3104.55,6.35,0.0,0.0,Low Risk,0
2071.88,7.93,0.0,0.0,Low Risk,0
2839.1,1.6,0.0,0.0,Low Risk,0
3014.33,0.98,0.0,0.0,Low Risk,0
2414.42,4.72,0.0,0.0,Low Risk,0
1128.65,9.11,0.0,0.0,Low Risk,0
3219.45,4.9,0.0,0.0,Low Risk,0
1603.67,0.91,0.0,0.0,Low Risk,0
1822.24,20.4,0.0,0.0,Low Risk,0
3807.28,6.65,0.0,0.0,Low Risk,0
4084.41,6.84,0.0,0.0,Low Risk,0
4965.29,6.49,0.0,0.0,Low Risk,0
3639.36,23.86,0.0,0.0,Low Risk,0
436.95,2.16,0.0,0.0,Low Risk,0
2238.96,18.72,0.0,0.0,Low Risk,0
2246.78,37.9,0.0,0.0,Low Risk,0
2499.82,9.22,0.0,0.0,Low Risk,0
3798.53,17.58,0.0,0.0,Low Risk,0
2034.56,28.14,0.0,0.0,Low Risk,0
3026.59,2.65,0.0,0.0,Low Risk,0
3327.01,5.46,0.0,0.0,Low Risk,0
1883.85,7.75,0.0,0.0,Low Risk,0
2301.08,13.91,0.0,0.0,Low Risk,0
1687.37,18.08,0.0,0.0,Low Risk,0
5315.14,30.58,0.0,0.0,Low Risk,0
1453.46,22.46,0.0,0.0,Low Risk,0
4283.78,4.65,0.0,0.0,Low Risk,0
1053.93,10.15,0.0,0.0,Low Risk,0
2724.96,36.55,0.0,0.0,Low Risk,0
3992.25,3.55,0.0,0.0,Low Risk,0
4315.76,12.97,0.0,0.0,Low Risk,0
4162.73,1.17,0.0025925925925925925,0.26,Low Risk,0
2945.67,10.0,0.0,0.0,Low Risk,0
2763.44,5.1,0.0,0.0,Low Risk,0
891.36,8.39,0.0,0.0,Low Risk,0
1888.6,7.78,0.0,0.0,Low Risk,0
2422.97,5.47,0.0,0.0,Low Risk,0
917.76,8.9,0.0,0.0,Low Risk,0
603.33,10.22,0.0,0.0,Low Risk,0
37357.46,1.4,1.0,100.0,High Risk,1
3385.83,0.29,0.0,0.0,Low Risk,0
2582.5,8.75,0.0,0.0,Low Risk,0
3479.87,8.29,0.0,0.0,Low Risk,0
789.68,0.79,0.0,0.0,Low Risk,0
1791.49,4.42,0.0,0.0,Low Risk,0
2968.41,28.99,0.0,0.0,Low Risk,0
4570.21,8.4,0.0,0.0,Low Risk,0
2317.43,6.31,0.0,0.0,Low Risk,0
2054.0,43.91,0.0,0.0,Low Risk,0
3720.84,3.22,0.0,0.0,Low Risk,0
2838.27,5.94,0.0,0.0,Low Risk,0
590.76,1.54,0.0,0.0,Low Risk,0
1596.29,28.59,0.0,0.0,Low Risk,0
50.0,2.12,0.0,0.0,Low Risk,0
2330.96,6.14,0.0,0.0,Low Risk,0
2428.34,0.69,0.0,0.0,Low Risk,0
18392.4,0.55,1.0,100.0,High Risk,1
3326.02,2.75,0.0,0.0,Low Risk,0
3290.42,12.83,0.0,0.0,Low Risk,0
3998.02,26.77,0.0,0.0,Low Risk,0
